areaCode,Geometry
E02002648,"{""coordinates"":[[[-3.0169368562371,53.7930930724882],[-3.02159451197812,53.7928226290047],[-3.02910011280664,53.792835255629],[-3.03137079220693,53.792839499004],[-3.03203685267803,53.7928446852217],[-3.04013135245019,53.7931241524369],[-3.03836054110671,53.7950482831542],[-3.03001492672666,53.7964797171053],[-3.02869519293877,53.7999498443699],[-3.03120086872989,53.8017607370445],[-3.03105097236897,53.8018423787082],[-3.02700148750536,53.8039057740551],[-3.02411381005916,53.8042075081428],[-3.02298112502472,53.8043112179169],[-3.01890545175355,53.8043692584714],[-3.01623408648003,53.8014490029886],[-3.01581753969723,53.7979833429956],[-3.02180430834456,53.7966933960506],[-3.0169368562371,53.7930930724882]]],""type"":""Polygon""}"
E02002649,"{""coordinates"":[[[-3.05579627774868,53.7984726628229],[-3.05329072601548,53.7938126371332],[-3.04966928029038,53.7949547264423],[-3.04600365172302,53.7953505124596],[-3.04549867262368,53.7950232583893],[-3.04022012830685,53.7931415956246],[-3.04013135245019,53.7931241524369],[-3.03882189163809,53.7905770489977],[-3.03769308335571,53.7883752869011],[-3.04278184262466,53.7875878396168],[-3.04268200768166,53.7873388283193],[-3.04150857487944,53.7843738865721],[-3.04663040712704,53.7823929946532],[-3.04843204693359,53.7836775890483],[-3.05136287424734,53.7811911369535],[-3.05594560934834,53.7828595129609],[-3.05369840297524,53.7801701385251],[-3.0575535186149,53.7798072854704],[-3.05801505281073,53.7840760616362],[-3.05876915638783,53.7840649259963],[-3.0566919021418,53.7951057594096],[-3.06101062994411,53.7953291466807],[-3.05691731608342,53.7954965604758],[-3.05731397616947,53.7984225354932],[-3.05579627774868,53.7984726628229]]],""type"":""Polygon""}"
E02002650,"{""coordinates"":[[[-2.99937564433579,53.7941717359023],[-3.00398398658341,53.7910337588894],[-3.00612353965304,53.7879348517214],[-2.99656059396,53.774449495458],[-2.99776052400648,53.7744388495526],[-3.01555142150592,53.7745664270741],[-3.02737399478968,53.7733407646971],[-3.02880163577557,53.7731166268552],[-3.03271934035076,53.7806596197124],[-3.02784902707624,53.7815830986621],[-3.02760262926002,53.7862138428363],[-3.03000343620348,53.7884425212365],[-3.03118784489942,53.7879932758869],[-3.03574669504825,53.7857344269148],[-3.0341584002084,53.7904165077119],[-3.03882189163809,53.7905770489977],[-3.04013135245019,53.7931241524369],[-3.03203685267803,53.7928446852217],[-3.03137079220693,53.792839499004],[-3.02910011280664,53.792835255629],[-3.02159451197812,53.7928226290047],[-3.0169368562371,53.7930930724882],[-3.00177341822615,53.7941384166301],[-2.99937564433579,53.7941717359023]]],""type"":""Polygon""}"
E02002651,"{""coordinates"":[[[-3.0341584002084,53.7904165077119],[-3.03574669504825,53.7857344269148],[-3.03118784489942,53.7879932758869],[-3.03000343468587,53.7884425212495],[-3.02760262926002,53.7862138428363],[-3.02784902707624,53.7815830986621],[-3.03271934035076,53.7806596197124],[-3.03418676866773,53.7805683821332],[-3.03982537914924,53.7795743403332],[-3.04748628625205,53.7781986908658],[-3.05677766035091,53.7765592251202],[-3.05876915638783,53.7840649259963],[-3.05801505281073,53.7840760616362],[-3.0575535186149,53.7798072854704],[-3.05369840297524,53.7801701385251],[-3.05594560934834,53.7828595129609],[-3.05136287424734,53.7811911369535],[-3.04843204693359,53.7836775890483],[-3.04663040712704,53.7823929946532],[-3.04150857487944,53.7843738865721],[-3.04268200768166,53.7873388283193],[-3.04278184262466,53.7875878396168],[-3.03769308335571,53.7883752869011],[-3.03882189163809,53.7905770489977],[-3.0341584002084,53.7904165077119]]],""type"":""Polygon""}"
E02005176,"{""coordinates"":[[[-2.20957349008123,53.8140037850117],[-2.20742990349426,53.8114369444721],[-2.20644163893414,53.812422791269],[-2.19526780579539,53.8140599953401],[-2.20887336964718,53.8067700473414],[-2.21640380002422,53.8065934116067],[-2.21667639452514,53.7998403394545],[-2.22433712832432,53.8011329788959],[-2.22610772101157,53.8071294066954],[-2.22583512235442,53.8072993137785],[-2.2238898407422,53.8089193285102],[-2.23540546773436,53.8137909799106],[-2.2312162084123,53.8146779421377],[-2.22264295637568,53.817392953472],[-2.22173267688406,53.817075457144],[-2.21768457866728,53.8155161523328],[-2.20957349008123,53.8140037850117]]],""type"":""Polygon""}"
E02005177,"{""coordinates"":[[[-2.2238898407422,53.8089193285102],[-2.22583512235442,53.8072993137785],[-2.22610772101157,53.8071294066954],[-2.22433712832432,53.8011329788959],[-2.21667639452514,53.7998403394545],[-2.21783755933577,53.796607428587],[-2.22089842526693,53.796576493795],[-2.22833925236629,53.8003411718597],[-2.23017296994545,53.804302264829],[-2.22887189054619,53.8051970144308],[-2.23624628833605,53.804840127176],[-2.23656605080721,53.8076796865969],[-2.23916404526769,53.8065680112783],[-2.24748559878494,53.8067049154976],[-2.25153027447271,53.809515915473],[-2.24890167793635,53.811910443568],[-2.24162544322032,53.8129341238032],[-2.23540546773436,53.8137909799106],[-2.2238898407422,53.8089193285102]]],""type"":""Polygon""}"
E02005178,"{""coordinates"":[[[-2.24748559878494,53.8067049154976],[-2.23916404526769,53.8065680112783],[-2.23656605080721,53.8076796865969],[-2.23624628833605,53.804840127176],[-2.22887189054619,53.8051970144308],[-2.23017296994545,53.804302264829],[-2.22833925236629,53.8003411718597],[-2.23477687566313,53.7998827904061],[-2.23422554204205,53.8021900996324],[-2.23556367074,53.8023478615902],[-2.24047699684819,53.7960986399981],[-2.23896520008732,53.7922722058258],[-2.24082624336867,53.78655645625],[-2.24560968717009,53.7856122736075],[-2.24975593497195,53.7938385221286],[-2.25318733,53.7964812704632],[-2.26181175978297,53.8020681945897],[-2.26106942272175,53.807767289375],[-2.24890167793635,53.811910443568],[-2.25153027447271,53.809515915473],[-2.24748559878494,53.8067049154976]]],""type"":""Polygon""}"
E02005179,"{""coordinates"":[[[-2.29751947597279,53.796321550926],[-2.29602454163878,53.7930848146513],[-2.30366278028989,53.7934345984119],[-2.30442818335104,53.7933606476094],[-2.30331047661049,53.7926970733427],[-2.3222647024052,53.791354635025],[-2.32818129432509,53.7937630738134],[-2.33225977171869,53.7954812646847],[-2.33866060124204,53.7921665442083],[-2.34230554601873,53.7948276452605],[-2.33622127844721,53.7954468687979],[-2.32982137723519,53.8066526093798],[-2.31748000017747,53.8121795714246],[-2.31317769966714,53.8123620033745],[-2.31205746155802,53.8125802640855],[-2.30089663905517,53.8066239467444],[-2.30483309542111,53.8050226809873],[-2.30580178524347,53.801003608088],[-2.29751947597279,53.796321550926]]],""type"":""Polygon""}"
E02005180,"{""coordinates"":[[[-2.30195195990241,53.8211541065538],[-2.3023658366545,53.8137571660798],[-2.2983186838924,53.8150592812638],[-2.29555853586234,53.8087539045341],[-2.28464288134508,53.807670247907],[-2.26989052737706,53.8150540971478],[-2.26106942272175,53.807767289375],[-2.26181175978297,53.8020681945897],[-2.25318733,53.7964812704632],[-2.25383451188191,53.7955674198608],[-2.26122087334197,53.7994030835291],[-2.26446200411772,53.7957752520733],[-2.2665785369786,53.7949791929765],[-2.27089982149116,53.7983943467858],[-2.27460436695387,53.7929090628448],[-2.27668135489782,53.7919402259067],[-2.28444066374359,53.7938077176469],[-2.28560798483589,53.7930768547414],[-2.29602454163878,53.7930848146513],[-2.29751947597279,53.796321550926],[-2.30580178524347,53.801003608088],[-2.30483309542111,53.8050226809873],[-2.30089663905517,53.8066239467444],[-2.31205746155802,53.8125802640855],[-2.30195195990241,53.8211541065538]]],""type"":""Polygon""}"
E02005181,"{""coordinates"":[[[-2.25383451188191,53.7955674198608],[-2.25913277366215,53.7918033193312],[-2.26594549472003,53.7900297563958],[-2.26525167336923,53.7893089935722],[-2.267672233241,53.7887976461601],[-2.26975481530954,53.789240796225],[-2.27979771401984,53.7871943484603],[-2.28475273215372,53.7881698649524],[-2.28560798483589,53.7930768547414],[-2.28444066374359,53.7938077176469],[-2.27668135489782,53.7919402259067],[-2.27460436695387,53.7929090628448],[-2.27089982149116,53.7983943467858],[-2.2665785369786,53.7949791929765],[-2.26446200411772,53.7957752520733],[-2.26122087334197,53.7994030835291],[-2.25383451188191,53.7955674198608]]],""type"":""Polygon""}"
E02005182,"{""coordinates"":[[[-2.23422554204205,53.8021900996324],[-2.23477687566313,53.7998827904061],[-2.22833925236629,53.8003411718597],[-2.22089842526693,53.796576493795],[-2.22257305642274,53.7936291720641],[-2.22816683142759,53.7891321128556],[-2.22901867645505,53.7884292398158],[-2.22271726107147,53.7880830562429],[-2.21978476366028,53.786434901127],[-2.22377837367577,53.7846770139582],[-2.22485776974478,53.7844224171587],[-2.22625785973647,53.7838839424757],[-2.23205076502985,53.7855056205143],[-2.24082624336867,53.78655645625],[-2.23896520008732,53.7922722058258],[-2.24047699684819,53.7960986399981],[-2.23556367074,53.8023478615902],[-2.23422554204205,53.8021900996324]]],""type"":""Polygon""}"
E02005183,"{""coordinates"":[[[-2.19594461316992,53.7923880471132],[-2.19874561418744,53.7859247914729],[-2.2082749866282,53.7899885413231],[-2.20728921812965,53.7853899621921],[-2.20600743171933,53.781479920001],[-2.21609567564631,53.7770128092189],[-2.22625785973647,53.7838839424757],[-2.22485776974478,53.7844224171587],[-2.22377837367577,53.7846770139582],[-2.21978476366028,53.786434901127],[-2.22271726107147,53.7880830562429],[-2.22901867645505,53.7884292398158],[-2.22816683142759,53.7891321128556],[-2.22257305642274,53.7936291720641],[-2.22089842526693,53.796576493795],[-2.21783755933577,53.796607428587],[-2.21754159423745,53.7966208877596],[-2.20607058092478,53.7960551358326],[-2.20567897457403,53.79303245066],[-2.19594461316992,53.7923880471132]]],""type"":""Polygon""}"
E02005184,"{""coordinates"":[[[-2.19344950370051,53.824069388061],[-2.1829816105992,53.8221700458056],[-2.1521341161786,53.8237305332979],[-2.14868239212075,53.8198580216109],[-2.14211348072701,53.8204473906678],[-2.13534562466881,53.8159576698491],[-2.12862289546166,53.8197955708299],[-2.11227893290147,53.8057084161425],[-2.12833449343655,53.7990468303921],[-2.12918014476622,53.7933056959876],[-2.12919977321497,53.7932042677457],[-2.12952006833717,53.7922726158675],[-2.12481533766946,53.7880551709964],[-2.13636253914911,53.7801043815688],[-2.13046414026982,53.7723894295606],[-2.13158581576556,53.7580674463894],[-2.13343560656015,53.7496749479988],[-2.14164606332127,53.7457406024256],[-2.14758874173962,53.7355084949477],[-2.15671317570406,53.7347474562034],[-2.17192026029152,53.724368150214],[-2.17200255959422,53.7242857331935],[-2.17329368283025,53.7230118464533],[-2.18544089350678,53.730824612779],[-2.20329637230662,53.7323884315831],[-2.21426447508313,53.7372649401997],[-2.23265357292585,53.7376351671088],[-2.24242051015863,53.7490566297414],[-2.23864729918832,53.7521858305385],[-2.2323882871053,53.7499570240085],[-2.23138035844436,53.7549949195209],[-2.22555856142639,53.7696008145444],[-2.21609567564631,53.7770128092189],[-2.20600743171933,53.781479920001],[-2.20728921812965,53.7853899621921],[-2.20827498511032,53.7899885413257],[-2.19874561418744,53.7859247914729],[-2.19594461316992,53.7923880471132],[-2.20567897457403,53.79303245066],[-2.20607058092478,53.7960551358326],[-2.21754159423745,53.7966208877596],[-2.21783755933577,53.796607428587],[-2.21667639452514,53.7998403394545],[-2.21640380002422,53.8065934116067],[-2.20887336964718,53.8067700473414],[-2.19526780579539,53.8140599953401],[-2.20644163893414,53.812422791269],[-2.19946129108688,53.8182182203189],[-2.19482781531584,53.8219720936757],[-2.19697272639859,53.8252455537884],[-2.19344950370051,53.824069388061]]],""type"":""Polygon""}"
E02005185,"{""coordinates"":[[[-2.24975593497195,53.7938385221286],[-2.24560968717009,53.7856122736075],[-2.24573906622068,53.7833760340207],[-2.25340894676075,53.7830361370612],[-2.25482033426719,53.7855228280397],[-2.2563191227302,53.7830187037181],[-2.25966781500788,53.7834166878033],[-2.26166337505349,53.7783822368157],[-2.26759199885479,53.7761251217141],[-2.27168796841698,53.7792983682655],[-2.2758692356256,53.7816946759469],[-2.28771485884256,53.7779496911582],[-2.29169360707583,53.78538098196],[-2.28475273215372,53.7881698649524],[-2.27979771401984,53.7871943484603],[-2.26975481530954,53.789240796225],[-2.267672233241,53.7887976461601],[-2.26525167336923,53.7893089935722],[-2.26594549472003,53.7900297563958],[-2.25913277366215,53.7918033193312],[-2.25383451188191,53.7955674198608],[-2.25318733,53.7964812704632],[-2.24975593497195,53.7938385221286]]],""type"":""Polygon""}"
E02005186,"{""coordinates"":[[[-2.32818129432509,53.7937630738134],[-2.3222647024052,53.791354635025],[-2.30331047661049,53.7926970733427],[-2.30442818335104,53.7933606476094],[-2.30366278028989,53.7934345984119],[-2.29602454163878,53.7930848146513],[-2.28560798483589,53.7930768547414],[-2.28475273215372,53.7881698649524],[-2.29169360707583,53.78538098196],[-2.28771485884256,53.7779496911582],[-2.2758692356256,53.7816946759469],[-2.27168796841698,53.7792983682655],[-2.26759199885479,53.7761251217141],[-2.25780156033574,53.7722195566845],[-2.24721843359163,53.7722094779699],[-2.24804899225796,53.7742501866931],[-2.24416528198263,53.7749855579533],[-2.23280641067904,53.7763630308919],[-2.22555856142639,53.7696008145444],[-2.23138035844436,53.7549949195209],[-2.2323882871053,53.7499570240085],[-2.23864729918832,53.7521858305385],[-2.24242051015863,53.7490566297414],[-2.25169106457422,53.755044216672],[-2.25748210557655,53.7498678915751],[-2.26679693446013,53.7480968615273],[-2.26289397248555,53.7462491888504],[-2.26699494935252,53.7426457991562],[-2.28536608264651,53.7437876815955],[-2.29527159950577,53.7519904686098],[-2.30274226850999,53.7484792203028],[-2.31410914443603,53.7470388937297],[-2.313724163258,53.7515751630218],[-2.31991684965308,53.7555693913938],[-2.32852836851596,53.7612408037973],[-2.33117421184045,53.769402017876],[-2.3299817892979,53.7809175718163],[-2.33579722028974,53.782495085024],[-2.33866060124204,53.7921665442083],[-2.33225977171869,53.7954812646847],[-2.32818129432509,53.7937630738134]]],""type"":""Polygon""}"
E02005189,"{""coordinates"":[[[-2.62975489573729,53.7172916283883],[-2.63099882281423,53.7109824915502],[-2.63214805705578,53.70438715918],[-2.63974546986494,53.7046582920667],[-2.63710934266147,53.7082129073617],[-2.64234577221974,53.7085252805182],[-2.64534005448903,53.7050978939253],[-2.64488118278417,53.709620136965],[-2.65637151719419,53.7107912312566],[-2.65568824919698,53.7126801337832],[-2.65138817010605,53.7120682304399],[-2.64834805394142,53.7156751523421],[-2.64721090036291,53.7160996962092],[-2.63544653023598,53.7181334730686],[-2.62975489573729,53.7172916283883]]],""type"":""Polygon""}"
E02005190,"{""coordinates"":[[[-2.51537555792115,53.6916688154743],[-2.51917060644837,53.6762870829825],[-2.52554923424062,53.6746764991799],[-2.53234390216494,53.6649021373743],[-2.53958456005425,53.6645793165304],[-2.55691920629121,53.6659850393857],[-2.55667440328815,53.6741480924682],[-2.57045960965725,53.6790745353063],[-2.57473544379923,53.6771960827747],[-2.57897156575899,53.6818689093714],[-2.58791709905517,53.6746493573641],[-2.60677889080171,53.6852672271375],[-2.60620638091443,53.6890889679363],[-2.61323572945022,53.6870238345921],[-2.62340934666478,53.68862961172],[-2.62653273438714,53.6946542465916],[-2.6272871392136,53.695336842436],[-2.63214805705578,53.70438715918],[-2.63099882281423,53.7109824915502],[-2.62975489573729,53.7172916283883],[-2.62415006871406,53.7266057007598],[-2.61141627272684,53.7364324175439],[-2.61094547550703,53.7367991328],[-2.61092885919849,53.7368340266586],[-2.60101488409028,53.7408810423852],[-2.58745377496292,53.743103164759],[-2.57680644832708,53.7512738908019],[-2.56160139293601,53.7469012205064],[-2.56476812727166,53.743438594151],[-2.56048968665909,53.7369847624668],[-2.56043577697024,53.7367917168168],[-2.5553473596046,53.7253815381701],[-2.54627718939149,53.724369116257],[-2.54671410017472,53.7232182350853],[-2.54687710488294,53.7229721088871],[-2.54097455185052,53.7195624133061],[-2.53944371546803,53.7145617960249],[-2.5432605570152,53.7098957550259],[-2.53960531108017,53.7021077960353],[-2.53193137150412,53.6964428494209],[-2.51537555792115,53.6916688154743]]],""type"":""Polygon""}"
E02005191,"{""coordinates"":[[[-2.64488118278417,53.709620136965],[-2.64534005448903,53.7050978939253],[-2.64234577221974,53.7085252805182],[-2.63710934266147,53.7082129073617],[-2.63974546986494,53.7046582920667],[-2.63214805705578,53.70438715918],[-2.6272871392136,53.695336842436],[-2.63724087108843,53.6982577264603],[-2.647223587561,53.6921588877528],[-2.6428061557702,53.6907713288791],[-2.65594103862678,53.6885142796732],[-2.66789186584325,53.6920072887458],[-2.67715562881413,53.6936213570112],[-2.67758862368363,53.6936946850646],[-2.67757881983049,53.6959823309168],[-2.67680731042008,53.704729796112],[-2.65842804921186,53.7177235031578],[-2.65568824919698,53.7126801337832],[-2.65637151719419,53.7107912312566],[-2.64488118278417,53.709620136965]]],""type"":""Polygon""}"
E02005192,"{""coordinates"":[[[-2.62340934666478,53.68862961172],[-2.61323572945022,53.6870238345921],[-2.60620638091443,53.6890889679363],[-2.60677889080171,53.6852672271375],[-2.58791709905517,53.6746493573641],[-2.57897156575899,53.6818689093714],[-2.57473544379923,53.6771960827747],[-2.57045960965725,53.6790745353063],[-2.55667440328815,53.6741480924682],[-2.55691920629121,53.6659850393857],[-2.53958456005425,53.6645793165304],[-2.53234390216494,53.6649021373743],[-2.52201240164265,53.6474207161191],[-2.52375966949537,53.6391006025626],[-2.55305470025674,53.6423423840559],[-2.56748887969496,53.6380241573303],[-2.57374651630909,53.6389591879164],[-2.57631187769152,53.6350958033621],[-2.58404918150539,53.6417955228244],[-2.58789724155855,53.6532231273135],[-2.59356401894712,53.6549875243158],[-2.59323034890718,53.6603203609185],[-2.59815258346496,53.6653307350803],[-2.60607461696662,53.6647516504718],[-2.60888216710798,53.6751689724146],[-2.63062797427938,53.6740024800173],[-2.63432553552482,53.6735353451631],[-2.64021549397389,53.673015557142],[-2.64103943743644,53.6766000310177],[-2.65891629757878,53.6806224463301],[-2.65594103862678,53.6885142796732],[-2.6428061557702,53.6907713288791],[-2.647223587561,53.6921588877528],[-2.63724087108843,53.6982577264603],[-2.6272871392136,53.695336842436],[-2.62653273438714,53.6946542465916],[-2.62340934666478,53.68862961172]]],""type"":""Polygon""}"
