areaCode,areaName,date,newCasesBySpecimenDateRollingSum,newCasesBySpecimenDateRollingRate
E02005255,Fulwood,2020-11-28,21.0,237.2
E02005256,Longsands,2020-03-21,,
E02005256,Longsands,2020-03-28,,
E02005256,Longsands,2020-04-04,5.0,75.6
E02005256,Longsands,2020-04-11,11.0,166.3
E02005256,Longsands,2020-04-18,5.0,75.6
E02005256,Longsands,2020-04-25,26.0,393.2
E02005256,Longsands,2020-05-02,23.0,347.8
E02005256,Longsands,2020-05-09,13.0,196.6
E02005256,Longsands,2020-05-16,41.0,620.0
E02005256,Longsands,2020-05-23,13.0,196.6
E02005256,Longsands,2020-05-30,5.0,75.6
E02005256,Longsands,2020-06-06,4.0,60.5
E02005256,Longsands,2020-06-13,3.0,45.4
E02005256,Longsands,2020-06-20,,
E02005256,Longsands,2020-06-27,3.0,45.4
E02005256,Longsands,2020-07-04,,
E02005256,Longsands,2020-07-11,,
E02005256,Longsands,2020-07-18,,
E02005256,Longsands,2020-07-25,,
E02005256,Longsands,2020-08-01,,
E02005256,Longsands,2020-08-08,6.0,90.7
E02005256,Longsands,2020-08-15,4.0,60.5
E02005256,Longsands,2020-08-22,,
E02005256,Longsands,2020-08-29,5.0,75.6
E02005256,Longsands,2020-09-05,,
E02005256,Longsands,2020-09-12,10.0,151.2
E02005256,Longsands,2020-09-19,6.0,90.7
E02005256,Longsands,2020-09-26,17.0,257.1
E02005256,Longsands,2020-10-03,12.0,181.5
E02005256,Longsands,2020-10-10,27.0,408.3
E02005256,Longsands,2020-10-17,44.0,665.4
E02005256,Longsands,2020-10-24,49.0,741.0
E02005256,Longsands,2020-10-31,34.0,514.1
E02005256,Longsands,2020-11-07,37.0,559.5
E02005256,Longsands,2020-11-14,31.0,468.8
E02005256,Longsands,2020-11-21,17.0,257.1
E02005256,Longsands,2020-11-28,16.0,241.9
E02005257,Ingol,2020-03-21,,
E02005257,Ingol,2020-03-28,,
E02005257,Ingol,2020-04-04,5.0,83.0
E02005257,Ingol,2020-04-11,3.0,49.8
E02005257,Ingol,2020-04-18,,
E02005257,Ingol,2020-04-25,4.0,66.4
E02005257,Ingol,2020-05-02,7.0,116.2
E02005257,Ingol,2020-05-09,11.0,182.7
E02005257,Ingol,2020-05-16,10.0,166.1
E02005257,Ingol,2020-05-23,14.0,232.5
E02005257,Ingol,2020-05-30,9.0,149.5
E02005257,Ingol,2020-06-06,9.0,149.5
E02005257,Ingol,2020-06-13,5.0,83.0
E02005257,Ingol,2020-06-20,3.0,49.8
E02005257,Ingol,2020-06-27,,
E02005257,Ingol,2020-07-04,,
E02005257,Ingol,2020-07-11,,
E02005257,Ingol,2020-07-18,,
E02005257,Ingol,2020-07-25,,
E02005257,Ingol,2020-08-01,,
E02005257,Ingol,2020-08-08,,
E02005257,Ingol,2020-08-15,,
E02005257,Ingol,2020-08-22,,
E02005257,Ingol,2020-08-29,,
E02005257,Ingol,2020-09-05,,
E02005257,Ingol,2020-09-12,4.0,66.4
E02005257,Ingol,2020-09-19,4.0,66.4
E02005257,Ingol,2020-09-26,4.0,66.4
E02005257,Ingol,2020-10-03,12.0,199.3
E02005257,Ingol,2020-10-10,24.0,398.5
E02005257,Ingol,2020-10-17,16.0,265.7
E02005257,Ingol,2020-10-24,23.0,381.9
E02005257,Ingol,2020-10-31,17.0,282.3
E02005257,Ingol,2020-11-07,22.0,365.3
E02005257,Ingol,2020-11-14,11.0,182.7
E02005257,Ingol,2020-11-21,8.0,132.8
E02005257,Ingol,2020-11-28,5.0,83.0
E02005258,Cadley & College,2020-03-21,,
E02005258,Cadley & College,2020-03-28,,
E02005258,Cadley & College,2020-04-04,3.0,38.1
E02005258,Cadley & College,2020-04-11,7.0,88.9
E02005258,Cadley & College,2020-04-18,7.0,88.9
E02005258,Cadley & College,2020-04-25,5.0,63.5
E02005258,Cadley & College,2020-05-02,4.0,50.8
E02005258,Cadley & College,2020-05-09,,
E02005258,Cadley & College,2020-05-16,,
E02005258,Cadley & College,2020-05-23,5.0,63.5
E02005258,Cadley & College,2020-05-30,3.0,38.1
E02005258,Cadley & College,2020-06-06,,
E02005258,Cadley & College,2020-06-13,3.0,38.1
E02005258,Cadley & College,2020-06-20,5.0,63.5
E02005258,Cadley & College,2020-06-27,,
E02005258,Cadley & College,2020-07-04,,
E02005258,Cadley & College,2020-07-11,,
E02005258,Cadley & College,2020-07-18,,
E02005258,Cadley & College,2020-07-25,,
E02005258,Cadley & College,2020-08-01,5.0,63.5
E02005258,Cadley & College,2020-08-08,4.0,50.8
E02005258,Cadley & College,2020-08-15,,
E02005258,Cadley & College,2020-08-22,,
E02005258,Cadley & College,2020-08-29,,
E02005258,Cadley & College,2020-09-05,4.0,50.8
E02005258,Cadley & College,2020-09-12,20.0,253.9
E02005258,Cadley & College,2020-09-19,22.0,279.3
E02005258,Cadley & College,2020-09-26,13.0,165.0
E02005258,Cadley & College,2020-10-03,20.0,253.9
E02005258,Cadley & College,2020-10-10,24.0,304.6
E02005258,Cadley & College,2020-10-17,48.0,609.3
E02005258,Cadley & College,2020-10-24,65.0,825.1
E02005258,Cadley & College,2020-10-31,45.0,571.2
E02005258,Cadley & College,2020-11-07,42.0,533.1
E02005258,Cadley & College,2020-11-14,47.0,596.6
E02005258,Cadley & College,2020-11-21,29.0,368.1
E02005258,Cadley & College,2020-11-28,20.0,253.9
E02005259,Brookfield & Holme Slack,2020-03-21,,
E02005259,Brookfield & Holme Slack,2020-03-28,,
E02005259,Brookfield & Holme Slack,2020-04-04,6.0,59.0
E02005259,Brookfield & Holme Slack,2020-04-11,4.0,39.3
E02005259,Brookfield & Holme Slack,2020-04-18,4.0,39.3
E02005259,Brookfield & Holme Slack,2020-04-25,7.0,68.8
E02005259,Brookfield & Holme Slack,2020-05-02,3.0,29.5
E02005259,Brookfield & Holme Slack,2020-05-09,3.0,29.5
E02005259,Brookfield & Holme Slack,2020-05-16,11.0,108.1
E02005259,Brookfield & Holme Slack,2020-05-23,7.0,68.8
E02005259,Brookfield & Holme Slack,2020-05-30,,
E02005259,Brookfield & Holme Slack,2020-06-06,,
E02005259,Brookfield & Holme Slack,2020-06-13,4.0,39.3
E02005259,Brookfield & Holme Slack,2020-06-20,,
E02005259,Brookfield & Holme Slack,2020-06-27,,
E02005259,Brookfield & Holme Slack,2020-07-04,,
E02005259,Brookfield & Holme Slack,2020-07-11,,
E02005259,Brookfield & Holme Slack,2020-07-18,,
E02005259,Brookfield & Holme Slack,2020-07-25,6.0,59.0
E02005259,Brookfield & Holme Slack,2020-08-01,,
E02005259,Brookfield & Holme Slack,2020-08-08,7.0,68.8
E02005259,Brookfield & Holme Slack,2020-08-15,5.0,49.2
E02005259,Brookfield & Holme Slack,2020-08-22,,
E02005259,Brookfield & Holme Slack,2020-08-29,,
E02005259,Brookfield & Holme Slack,2020-09-05,,
E02005259,Brookfield & Holme Slack,2020-09-12,13.0,127.8
E02005259,Brookfield & Holme Slack,2020-09-19,20.0,196.6
E02005259,Brookfield & Holme Slack,2020-09-26,31.0,304.8
E02005259,Brookfield & Holme Slack,2020-10-03,65.0,639.0
E02005259,Brookfield & Holme Slack,2020-10-10,37.0,363.7
E02005259,Brookfield & Holme Slack,2020-10-17,42.0,412.9
E02005259,Brookfield & Holme Slack,2020-10-24,53.0,521.0
E02005259,Brookfield & Holme Slack,2020-10-31,48.0,471.9
E02005259,Brookfield & Holme Slack,2020-11-07,32.0,314.6
E02005259,Brookfield & Holme Slack,2020-11-14,39.0,383.4
E02005259,Brookfield & Holme Slack,2020-11-21,35.0,344.1
E02005259,Brookfield & Holme Slack,2020-11-28,25.0,245.8
E02005260,Haslam Park,2020-03-21,,
E02005260,Haslam Park,2020-03-28,4.0,60.6
E02005260,Haslam Park,2020-04-04,,
E02005260,Haslam Park,2020-04-11,4.0,60.6
E02005260,Haslam Park,2020-04-18,3.0,45.5
E02005260,Haslam Park,2020-04-25,3.0,45.5
E02005260,Haslam Park,2020-05-02,5.0,75.8
E02005260,Haslam Park,2020-05-09,4.0,60.6
E02005260,Haslam Park,2020-05-16,8.0,121.2
E02005260,Haslam Park,2020-05-23,7.0,106.1
E02005260,Haslam Park,2020-05-30,6.0,90.9
E02005260,Haslam Park,2020-06-06,5.0,75.8
E02005260,Haslam Park,2020-06-13,,
E02005260,Haslam Park,2020-06-20,,
E02005260,Haslam Park,2020-06-27,,
E02005260,Haslam Park,2020-07-04,,
E02005260,Haslam Park,2020-07-11,,
E02005260,Haslam Park,2020-07-18,,
E02005260,Haslam Park,2020-07-25,,
E02005260,Haslam Park,2020-08-01,,
E02005260,Haslam Park,2020-08-08,3.0,45.5
E02005260,Haslam Park,2020-08-15,6.0,90.9
E02005260,Haslam Park,2020-08-22,,
E02005260,Haslam Park,2020-08-29,,
E02005260,Haslam Park,2020-09-05,7.0,106.1
E02005260,Haslam Park,2020-09-12,6.0,90.9
E02005260,Haslam Park,2020-09-19,16.0,242.5
E02005260,Haslam Park,2020-09-26,7.0,106.1
E02005260,Haslam Park,2020-10-03,17.0,257.6
E02005260,Haslam Park,2020-10-10,10.0,151.5
E02005260,Haslam Park,2020-10-17,18.0,272.8
E02005260,Haslam Park,2020-10-24,12.0,181.8
E02005260,Haslam Park,2020-10-31,28.0,424.3
E02005260,Haslam Park,2020-11-07,22.0,333.4
E02005260,Haslam Park,2020-11-14,23.0,348.5
E02005260,Haslam Park,2020-11-21,23.0,348.5
E02005260,Haslam Park,2020-11-28,29.0,439.5
E02005261,Ribbleton,2020-03-21,,
E02005261,Ribbleton,2020-03-28,3.0,29.4
E02005261,Ribbleton,2020-04-04,4.0,39.1
E02005261,Ribbleton,2020-04-11,4.0,39.1
E02005261,Ribbleton,2020-04-18,4.0,39.1
E02005261,Ribbleton,2020-04-25,4.0,39.1
E02005261,Ribbleton,2020-05-02,16.0,156.5
E02005261,Ribbleton,2020-05-09,6.0,58.7
E02005261,Ribbleton,2020-05-16,7.0,68.5
E02005261,Ribbleton,2020-05-23,6.0,58.7
E02005261,Ribbleton,2020-05-30,11.0,107.6
E02005261,Ribbleton,2020-06-06,6.0,58.7
E02005261,Ribbleton,2020-06-13,,
E02005261,Ribbleton,2020-06-20,6.0,58.7
E02005261,Ribbleton,2020-06-27,,
E02005261,Ribbleton,2020-07-04,,
E02005261,Ribbleton,2020-07-11,,
E02005261,Ribbleton,2020-07-18,,
E02005261,Ribbleton,2020-07-25,,
E02005261,Ribbleton,2020-08-01,,
E02005261,Ribbleton,2020-08-08,,
E02005261,Ribbleton,2020-08-15,3.0,29.4
E02005261,Ribbleton,2020-08-22,,
E02005261,Ribbleton,2020-08-29,4.0,39.1
E02005261,Ribbleton,2020-09-05,5.0,48.9
E02005261,Ribbleton,2020-09-12,8.0,78.3
E02005261,Ribbleton,2020-09-19,12.0,117.4
E02005261,Ribbleton,2020-09-26,15.0,146.8
E02005261,Ribbleton,2020-10-03,36.0,352.2
E02005261,Ribbleton,2020-10-10,40.0,391.4
E02005261,Ribbleton,2020-10-17,39.0,381.6
E02005261,Ribbleton,2020-10-24,61.0,596.8
E02005261,Ribbleton,2020-10-31,32.0,313.1
E02005261,Ribbleton,2020-11-07,35.0,342.4
E02005261,Ribbleton,2020-11-14,24.0,234.8
E02005261,Ribbleton,2020-11-21,11.0,107.6
E02005261,Ribbleton,2020-11-28,13.0,127.2
E02005262,Lea & Marina,2020-03-21,,
E02005262,Lea & Marina,2020-03-28,,
E02005262,Lea & Marina,2020-04-04,3.0,46.1
E02005262,Lea & Marina,2020-04-11,4.0,61.4
E02005262,Lea & Marina,2020-04-18,7.0,107.5
E02005262,Lea & Marina,2020-04-25,6.0,92.1
E02005262,Lea & Marina,2020-05-02,,
E02005262,Lea & Marina,2020-05-09,3.0,46.1
E02005262,Lea & Marina,2020-05-16,5.0,76.8
E02005262,Lea & Marina,2020-05-23,,
E02005262,Lea & Marina,2020-05-30,5.0,76.8
E02005262,Lea & Marina,2020-06-06,,
E02005262,Lea & Marina,2020-06-13,,
E02005262,Lea & Marina,2020-06-20,,
E02005262,Lea & Marina,2020-06-27,,
E02005262,Lea & Marina,2020-07-04,,
E02005262,Lea & Marina,2020-07-11,,
E02005262,Lea & Marina,2020-07-18,,
E02005262,Lea & Marina,2020-07-25,,
E02005262,Lea & Marina,2020-08-01,,
E02005262,Lea & Marina,2020-08-08,,
E02005262,Lea & Marina,2020-08-15,5.0,76.8
E02005262,Lea & Marina,2020-08-22,,
E02005262,Lea & Marina,2020-08-29,,
E02005262,Lea & Marina,2020-09-05,7.0,107.5
E02005262,Lea & Marina,2020-09-12,11.0,168.9
E02005262,Lea & Marina,2020-09-19,10.0,153.5
E02005262,Lea & Marina,2020-09-26,4.0,61.4
E02005262,Lea & Marina,2020-10-03,13.0,199.6
E02005262,Lea & Marina,2020-10-10,17.0,261.0
E02005262,Lea & Marina,2020-10-17,20.0,307.0
E02005262,Lea & Marina,2020-10-24,32.0,491.2
E02005262,Lea & Marina,2020-10-31,21.0,322.4
E02005262,Lea & Marina,2020-11-07,27.0,414.5
E02005262,Lea & Marina,2020-11-14,28.0,429.8
E02005262,Lea & Marina,2020-11-21,21.0,322.4
E02005262,Lea & Marina,2020-11-28,7.0,107.5
E02005263,Moor Park,2020-03-21,,
E02005263,Moor Park,2020-03-28,,
E02005263,Moor Park,2020-04-04,5.0,70.0
E02005263,Moor Park,2020-04-11,4.0,56.0
E02005263,Moor Park,2020-04-18,,
E02005263,Moor Park,2020-04-25,9.0,126.0
E02005263,Moor Park,2020-05-02,6.0,84.0
E02005263,Moor Park,2020-05-09,5.0,70.0
E02005263,Moor Park,2020-05-16,,
E02005263,Moor Park,2020-05-23,6.0,84.0
E02005263,Moor Park,2020-05-30,3.0,42.0
E02005263,Moor Park,2020-06-06,4.0,56.0
E02005263,Moor Park,2020-06-13,4.0,56.0
E02005263,Moor Park,2020-06-20,4.0,56.0
E02005263,Moor Park,2020-06-27,,
E02005263,Moor Park,2020-07-04,,
E02005263,Moor Park,2020-07-11,,
E02005263,Moor Park,2020-07-18,,
E02005263,Moor Park,2020-07-25,,
E02005263,Moor Park,2020-08-01,4.0,56.0
E02005263,Moor Park,2020-08-08,4.0,56.0
E02005263,Moor Park,2020-08-15,5.0,70.0
E02005263,Moor Park,2020-08-22,12.0,168.0
E02005263,Moor Park,2020-08-29,6.0,84.0
E02005263,Moor Park,2020-09-05,13.0,182.0
E02005263,Moor Park,2020-09-12,17.0,238.0
E02005263,Moor Park,2020-09-19,37.0,518.1
E02005263,Moor Park,2020-09-26,31.0,434.1
E02005263,Moor Park,2020-10-03,34.0,476.1
E02005263,Moor Park,2020-10-10,32.0,448.1
E02005263,Moor Park,2020-10-17,42.0,588.1
E02005263,Moor Park,2020-10-24,43.0,602.1
E02005263,Moor Park,2020-10-31,28.0,392.0
E02005263,Moor Park,2020-11-07,29.0,406.0
E02005263,Moor Park,2020-11-14,47.0,658.1
E02005263,Moor Park,2020-11-21,37.0,518.1
E02005263,Moor Park,2020-11-28,7.0,98.0
E02005264,Plungington & University,2020-03-21,,
E02005264,Plungington & University,2020-03-28,,
E02005264,Plungington & University,2020-04-04,4.0,31.8
E02005264,Plungington & University,2020-04-11,3.0,23.9
E02005264,Plungington & University,2020-04-18,5.0,39.8
E02005264,Plungington & University,2020-04-25,15.0,119.3
E02005264,Plungington & University,2020-05-02,9.0,71.6
E02005264,Plungington & University,2020-05-09,5.0,39.8
E02005264,Plungington & University,2020-05-16,4.0,31.8
E02005264,Plungington & University,2020-05-23,8.0,63.6
E02005264,Plungington & University,2020-05-30,4.0,31.8
E02005264,Plungington & University,2020-06-06,,
E02005264,Plungington & University,2020-06-13,,
E02005264,Plungington & University,2020-06-20,,
E02005264,Plungington & University,2020-06-27,,
E02005264,Plungington & University,2020-07-04,,
E02005264,Plungington & University,2020-07-11,3.0,23.9
E02005264,Plungington & University,2020-07-18,,
E02005264,Plungington & University,2020-07-25,,
E02005264,Plungington & University,2020-08-01,3.0,23.9
E02005264,Plungington & University,2020-08-08,5.0,39.8
E02005264,Plungington & University,2020-08-15,9.0,71.6
E02005264,Plungington & University,2020-08-22,7.0,55.7
E02005264,Plungington & University,2020-08-29,3.0,23.9
E02005264,Plungington & University,2020-09-05,6.0,47.7
E02005264,Plungington & University,2020-09-12,18.0,143.1
E02005264,Plungington & University,2020-09-19,22.0,174.9
E02005264,Plungington & University,2020-09-26,22.0,174.9
E02005264,Plungington & University,2020-10-03,32.0,254.4
E02005264,Plungington & University,2020-10-10,33.0,262.4
E02005264,Plungington & University,2020-10-17,37.0,294.2
E02005264,Plungington & University,2020-10-24,44.0,349.8
E02005264,Plungington & University,2020-10-31,31.0,246.5
E02005264,Plungington & University,2020-11-07,29.0,230.6
E02005264,Plungington & University,2020-11-14,38.0,302.1
E02005264,Plungington & University,2020-11-21,27.0,214.7
E02005264,Plungington & University,2020-11-28,31.0,246.5
E02005265,Ashton-on-Ribble & Larches,2020-03-21,,
E02005265,Ashton-on-Ribble & Larches,2020-03-28,,
E02005265,Ashton-on-Ribble & Larches,2020-04-04,3.0,28.1
E02005265,Ashton-on-Ribble & Larches,2020-04-11,6.0,56.3
E02005265,Ashton-on-Ribble & Larches,2020-04-18,5.0,46.9
E02005265,Ashton-on-Ribble & Larches,2020-04-25,9.0,84.4
E02005265,Ashton-on-Ribble & Larches,2020-05-02,,
E02005265,Ashton-on-Ribble & Larches,2020-05-09,4.0,37.5
E02005265,Ashton-on-Ribble & Larches,2020-05-16,4.0,37.5
E02005265,Ashton-on-Ribble & Larches,2020-05-23,13.0,121.9
E02005265,Ashton-on-Ribble & Larches,2020-05-30,19.0,178.2
E02005265,Ashton-on-Ribble & Larches,2020-06-06,,
E02005265,Ashton-on-Ribble & Larches,2020-06-13,5.0,46.9
E02005265,Ashton-on-Ribble & Larches,2020-06-20,,
E02005265,Ashton-on-Ribble & Larches,2020-06-27,,
E02005265,Ashton-on-Ribble & Larches,2020-07-04,,
E02005265,Ashton-on-Ribble & Larches,2020-07-11,,
E02005265,Ashton-on-Ribble & Larches,2020-07-18,,
E02005265,Ashton-on-Ribble & Larches,2020-07-25,,
E02005265,Ashton-on-Ribble & Larches,2020-08-01,,
E02005265,Ashton-on-Ribble & Larches,2020-08-08,3.0,28.1
E02005265,Ashton-on-Ribble & Larches,2020-08-15,3.0,28.1
E02005265,Ashton-on-Ribble & Larches,2020-08-22,,
E02005265,Ashton-on-Ribble & Larches,2020-08-29,5.0,46.9
E02005265,Ashton-on-Ribble & Larches,2020-09-05,10.0,93.8
E02005265,Ashton-on-Ribble & Larches,2020-09-12,9.0,84.4
E02005265,Ashton-on-Ribble & Larches,2020-09-19,22.0,206.3
E02005265,Ashton-on-Ribble & Larches,2020-09-26,18.0,168.8
E02005265,Ashton-on-Ribble & Larches,2020-10-03,17.0,159.4
E02005265,Ashton-on-Ribble & Larches,2020-10-10,28.0,262.6
E02005265,Ashton-on-Ribble & Larches,2020-10-17,43.0,403.2
E02005265,Ashton-on-Ribble & Larches,2020-10-24,36.0,337.6
E02005265,Ashton-on-Ribble & Larches,2020-10-31,37.0,347.0
E02005265,Ashton-on-Ribble & Larches,2020-11-07,48.0,450.1
E02005265,Ashton-on-Ribble & Larches,2020-11-14,18.0,168.8
E02005265,Ashton-on-Ribble & Larches,2020-11-21,30.0,281.3
E02005265,Ashton-on-Ribble & Larches,2020-11-28,12.0,112.5
E02005266,St Matthew's,2020-03-21,,
E02005266,St Matthew's,2020-03-28,,
E02005266,St Matthew's,2020-04-04,4.0,46.0
E02005266,St Matthew's,2020-04-11,5.0,57.5
E02005266,St Matthew's,2020-04-18,,
E02005266,St Matthew's,2020-04-25,6.0,69.0
E02005266,St Matthew's,2020-05-02,,
E02005266,St Matthew's,2020-05-09,8.0,92.0
E02005266,St Matthew's,2020-05-16,13.0,149.5
E02005266,St Matthew's,2020-05-23,19.0,218.5
E02005266,St Matthew's,2020-05-30,13.0,149.5
E02005266,St Matthew's,2020-06-06,10.0,115.0
E02005266,St Matthew's,2020-06-13,3.0,34.5
E02005266,St Matthew's,2020-06-20,3.0,34.5
E02005266,St Matthew's,2020-06-27,,
E02005266,St Matthew's,2020-07-04,,
E02005266,St Matthew's,2020-07-11,,
E02005266,St Matthew's,2020-07-18,,
E02005266,St Matthew's,2020-07-25,,
E02005266,St Matthew's,2020-08-01,,
E02005266,St Matthew's,2020-08-08,5.0,57.5
E02005266,St Matthew's,2020-08-15,,
E02005266,St Matthew's,2020-08-22,,
E02005266,St Matthew's,2020-08-29,,
E02005266,St Matthew's,2020-09-05,,
E02005266,St Matthew's,2020-09-12,13.0,149.5
E02005266,St Matthew's,2020-09-19,23.0,264.6
E02005266,St Matthew's,2020-09-26,30.0,345.1
E02005266,St Matthew's,2020-10-03,18.0,207.0
E02005266,St Matthew's,2020-10-10,33.0,379.6
E02005266,St Matthew's,2020-10-17,20.0,230.0
E02005266,St Matthew's,2020-10-24,51.0,586.6
E02005266,St Matthew's,2020-10-31,72.0,828.2
E02005266,St Matthew's,2020-11-07,122.0,1403.3
E02005266,St Matthew's,2020-11-14,120.0,1380.3
E02005266,St Matthew's,2020-11-21,26.0,299.1
E02005266,St Matthew's,2020-11-28,18.0,207.0
E02005267,St George's,2020-03-21,,
E02005267,St George's,2020-03-28,,
E02005267,St George's,2020-04-04,,
E02005267,St George's,2020-04-11,5.0,69.3
E02005267,St George's,2020-04-18,,
E02005267,St George's,2020-04-25,6.0,83.1
E02005267,St George's,2020-05-02,,
E02005267,St George's,2020-05-09,,
E02005267,St George's,2020-05-16,3.0,41.6
E02005267,St George's,2020-05-23,,
E02005267,St George's,2020-05-30,5.0,69.3
E02005267,St George's,2020-06-06,,
E02005267,St George's,2020-06-13,3.0,41.6
E02005267,St George's,2020-06-20,4.0,55.4
E02005267,St George's,2020-06-27,,
E02005267,St George's,2020-07-04,,
E02005267,St George's,2020-07-11,,
E02005267,St George's,2020-07-18,,
E02005267,St George's,2020-07-25,9.0,124.7
E02005267,St George's,2020-08-01,5.0,69.3
E02005267,St George's,2020-08-08,3.0,41.6
E02005267,St George's,2020-08-15,,
E02005267,St George's,2020-08-22,,
E02005267,St George's,2020-08-29,4.0,55.4
E02005267,St George's,2020-09-05,7.0,97.0
E02005267,St George's,2020-09-12,13.0,180.1
E02005267,St George's,2020-09-19,15.0,207.8
E02005267,St George's,2020-09-26,26.0,360.3
E02005267,St George's,2020-10-03,24.0,332.5
E02005267,St George's,2020-10-10,26.0,360.3
E02005267,St George's,2020-10-17,37.0,512.7
E02005267,St George's,2020-10-24,45.0,623.5
E02005267,St George's,2020-10-31,43.0,595.8
E02005267,St George's,2020-11-07,19.0,263.3
E02005267,St George's,2020-11-14,32.0,443.4
E02005267,St George's,2020-11-21,16.0,221.7
E02005267,St George's,2020-11-28,18.0,249.4
E02005268,Frenchwood & Fishwick,2020-03-21,,
E02005268,Frenchwood & Fishwick,2020-03-28,,
E02005268,Frenchwood & Fishwick,2020-04-04,,
E02005268,Frenchwood & Fishwick,2020-04-11,,
E02005268,Frenchwood & Fishwick,2020-04-18,6.0,64.3
E02005268,Frenchwood & Fishwick,2020-04-25,7.0,75.0
E02005268,Frenchwood & Fishwick,2020-05-02,7.0,75.0
E02005268,Frenchwood & Fishwick,2020-05-09,4.0,42.9
E02005268,Frenchwood & Fishwick,2020-05-16,13.0,139.3
E02005268,Frenchwood & Fishwick,2020-05-23,9.0,96.4
E02005268,Frenchwood & Fishwick,2020-05-30,5.0,53.6
E02005268,Frenchwood & Fishwick,2020-06-06,9.0,96.4
E02005268,Frenchwood & Fishwick,2020-06-13,6.0,64.3
E02005268,Frenchwood & Fishwick,2020-06-20,,
E02005268,Frenchwood & Fishwick,2020-06-27,6.0,64.3
E02005268,Frenchwood & Fishwick,2020-07-04,,
E02005268,Frenchwood & Fishwick,2020-07-11,4.0,42.9
E02005268,Frenchwood & Fishwick,2020-07-18,,
E02005268,Frenchwood & Fishwick,2020-07-25,,
E02005268,Frenchwood & Fishwick,2020-08-01,6.0,64.3
E02005268,Frenchwood & Fishwick,2020-08-08,9.0,96.4
E02005268,Frenchwood & Fishwick,2020-08-15,,
E02005268,Frenchwood & Fishwick,2020-08-22,4.0,42.9
E02005268,Frenchwood & Fishwick,2020-08-29,14.0,150.0
E02005268,Frenchwood & Fishwick,2020-09-05,12.0,128.6
E02005268,Frenchwood & Fishwick,2020-09-12,16.0,171.4
E02005268,Frenchwood & Fishwick,2020-09-19,14.0,150.0
E02005268,Frenchwood & Fishwick,2020-09-26,35.0,375.0
E02005268,Frenchwood & Fishwick,2020-10-03,36.0,385.7
E02005268,Frenchwood & Fishwick,2020-10-10,61.0,653.6
E02005268,Frenchwood & Fishwick,2020-10-17,60.0,642.9
E02005268,Frenchwood & Fishwick,2020-10-24,69.0,739.3
E02005268,Frenchwood & Fishwick,2020-10-31,89.0,953.6
E02005268,Frenchwood & Fishwick,2020-11-07,52.0,557.2
E02005268,Frenchwood & Fishwick,2020-11-14,32.0,342.9
E02005268,Frenchwood & Fishwick,2020-11-21,26.0,278.6
E02005268,Frenchwood & Fishwick,2020-11-28,25.0,267.9
E02005269,Preston Town Centre,2020-03-21,,
E02005269,Preston Town Centre,2020-03-28,,
E02005269,Preston Town Centre,2020-04-04,3.0,27.5
E02005269,Preston Town Centre,2020-04-11,3.0,27.5
E02005269,Preston Town Centre,2020-04-18,4.0,36.7
E02005269,Preston Town Centre,2020-04-25,,
E02005269,Preston Town Centre,2020-05-02,4.0,36.7
E02005269,Preston Town Centre,2020-05-09,,
E02005269,Preston Town Centre,2020-05-16,13.0,119.2
E02005269,Preston Town Centre,2020-05-23,6.0,55.0
